4607182418800017408,0,4590718574682789923,4629137466983448576,4747726225605132288,4747726225605132288,4629418941960159232,4629137466983448576,4607912825822019281,4599540094697767804,4589280525051312445,4591963850670320237,13808653914220529274,4636737291354636288,4613921181611109235,4636543932705669938,0,4607912825822019281,13808653914220529274
4607182418800017408,4607182418800017408,4590718574682789923,4629137466983448576,4747726225605132288,4747726225605132288,4629418941960159232,4629137466983448576,4612443657382166762,4602938884408732776,4589854450842388060,4592625147432662816,13809465284136373614,4636737291354636288,4613921181611109235,4636543932705669938,0,4612443657382166762,13809465284136373614
0,0,4590718574682789923,4629418941960159232,4747907419537932288,4747907419537932288,4629700416936869888,4629137466983448576,4612104455252631676,13825530527313345610,4589610176843308991,4592975097714731205,13808368932600413179,4636737291354636288,0,4636755050505984649,0,4612104455252631676,13808368932600413179
0,4607182418800017408,4590718574682789923,4629418941960159232,4747907419537932288,4747907419537932288,4629700416936869888,4629137466983448576,4612132026099600173,13825621507898947470,4589732586710706568,4592945687869110240,13808496942099561127,4636737291354636288,0,4636755050505984649,0,4612132026099600173,13808496942099561127
4607182418800017408,0,4590718574682789923,4629418941960159232,4747907419537932288,4747907419537932288,4629700416936869888,4629137466983448576,4612671317490133624,4602938983529685467,4589610176843308991,4592975097714731205,13809550459144883217,4636737291354636288,0,4636755050505984649,4598206517817921280,4612104455252631704,13809550459144883217
4607182418800017408,4607182418800017408,4590718574682789923,4629418941960159232,4747907419537932288,4747907419537932288,4629700416936869888,4629137466983448576,4612658311675625336,4602938334727077500,4589647810502432420,4592954543379217536,13809591703488191632,4636737291354636288,0,4636755050505984649,4598206517817921280,4612091449438123416,13809591703488191632
0,0,4590619865649861255,0,13944439052561285120,0,0,4629137466983448576,4612066498870730083,13825534779184837368,4589651208801647309,4592907422061021649,13808413819215955032,4636737291354636288,0,4636754760595493708,0,4612066498870730083,13808413819215955032
0,4607182418800017408,4590619865649861255,0,13944439052561285120,0,0,4629137466983448576,4612093443309421192,13825624826152549521,4589773682479299517,4592878287062303328,13808541963537567526,4636737291354636288,0,4636754760595493708,0,4612093443309421192,13808541963537567526
4607182418800017408,0,4590619865649861255,0,13944439052561285120,0,0,4629137466983448576,4612624130242429304,4602936857593939588,4589651208801647309,4592907422061021649,13809595394317308196,4636737291354636288,0,4636754760595493708,4598090122237723136,4612066498870730072,13809595394317308196
4607182418800017408,4607182418800017408,4590619865649861255,0,13944439052561285120,0,0,4629137466983448576,4612611230652240037,4602936214064104480,4589689152218972597,4592887031933888128,13809636977978823870,4636737291354636288,0,4636754760595493708,4598090122237723136,4612053599280540805,13809636977978823870
0,0,4590619865649861255,4607182418800017408,4721067015706509312,4725570615333879808,4607182418800017408,4629137466983448576,4615951315826770903,13827640305878700829,4589305862990148735,4591883188763468714,13806954369100145318,4636737291354636288,4613937263025580316,4636543147679292215,4613379631653881088,4607822187518426542,13806954369100145318
0,4607182418800017408,4590619865649861255,4607182418800017408,4721067015706509312,4725570615333879808,4607182418800017408,4629137466983448576,4616043700742506387,13827726105943158993,4589458293705268350,4591889229562552736,13807245824237686727,4636737291354636288,4613937263025580316,4636543147679292215,4613379631653881088,4608006957349897510,13807245824237686727
4607182418800017408,0,4590619865649861255,4607182418800017408,4721067015706509312,4725570615333879808,4607182418800017408,4629137466983448576,4607822187518426540,4599499919470090694,4589305862990148735,4591883188763468714,13808676988410396192,4636737291354636288,4613937263025580316,4636543147679292215,0,4607822187518426540,13808676988410396192
4607182418800017408,4607182418800017408,4590619865649861255,4607182418800017408,4721067015706509312,4725570615333879808,4607182418800017408,4629137466983448576,4607838672696841488,4599498331118187065,4589317307254020245,4592004656246941152,13808688656433924847,4636737291354636288,4613937263025580316,4636543147679292215,0,4607838672696841488,13808688656433924847
0,0,4590619865649861255,4629137466983448576,4747635628638732288,4747726225605132288,4629137466983448576,4629137466983448576,4615940441019642394,13827636161406018397,4589308239029511939,4591887947721007002,13806961736713222519,4636737291354636288,4613921181611109235,4636543651471074709,4613363550239410016,4607832600733111668,13806961736713222519
0,4607182418800017408,4590619865649861255,4629137466983448576,4747635628638732288,4747726225605132288,4629137466983448576,4629137466983448576,4615948855496449368,13827636884486880907,4589319583951906312,4592004540579539296,13806984829090606382,4636737291354636288,4613921181611109235,4636543651471074709,4613363550239410016,4607849429686725616,13806984829090606382
4607182418800017408,0,4590619865649861255,4629137466983448576,4747635628638732288,4747726225605132288,4629137466983448576,4629137466983448576,4607832600733111704,4599508208415455558,4589308239029511939,4591887947721007002,13808680672216934792,4636737291354636288,4613921181611109235,4636543651471074709,0,4607832600733111704,13808680672216934792
4607182418800017408,4607182418800017408,4590619865649861255,4629137466983448576,4747635628638732288,4747726225605132288,4629137466983448576,4629137466983448576,4612454390118621011,4602939418847830407,4589843831394316899,4592640466876405856,13809454343923360586,4636737291354636288,4613921181611109235,4636543651471074709,0,4612454390118621011,13809454343923360586
0,0,4590619865649861255,4629418941960159232,4747816822571532288,4747907419537932288,4629418941960159232,4629137466983448576,4612066498870730083,13825534779184837368,4589651208801647309,4592907422061021649,13808413819215955032,4636737291354636288,0,4636754760595493708,0,4612066498870730083,13808413819215955032
0,4607182418800017408,4590619865649861255,4629418941960159232,4747816822571532288,4747907419537932288,4629418941960159232,4629137466983448576,4612093443309421192,13825624826152549521,4589773682479299517,4592878287062303328,13808541963537567526,4636737291354636288,0,4636754760595493708,0,4612093443309421192,13808541963537567526
4607182418800017408,0,4590619865649861255,4629418941960159232,4747816822571532288,4747907419537932288,4629418941960159232,4629137466983448576,4612624130242429304,4602936857593939588,4589651208801647309,4592907422061021649,13809595394317308196,4636737291354636288,0,4636754760595493708,4598090122237723136,4612066498870730072,13809595394317308196
4607182418800017408,4607182418800017408,4590619865649861255,4629418941960159232,4747816822571532288,4747907419537932288,4629418941960159232,4629137466983448576,4612611230652240037,4602936214064104480,4589689152218972597,4592887031933888128,13809636977978823870,4636737291354636288,0,4636754760595493708,4598090122237723136,4612053599280540805,13809636977978823870
0,0,4590529382369676642,0,13948701060278255616,0,0,4629137466983448576,4612031393827924298,13825538707957998212,4589689726271908140,4592844883902968376,13808455956474121222,4636737291354636288,0,4636754494854676376,0,4612031393827924298,13808455956474121222
0,4607182418800017408,4590529382369676642,0,13948701060278255616,0,0,4629137466983448576,4612057765227511273,13825627892063028665,4589812260295645543,4592816026647587328,13808584226871017065,4636737291354636288,0,4636754494854676376,0,4612057765227511273,13808584226871017065
4607182418800017408,0,4590529382369676642,0,13948701060278255616,0,0,4629137466983448576,4612580563239382265,4602934893207359166,4589689726271908140,4592844883902968376,13809637576087703600,4636737291354636288,0,4636754494854676376,4597954730873862656,4612031393827924313,13809637576087703600
4607182418800017408,4607182418800017408,4590529382369676642,0,13948701060278255616,0,0,4629137466983448576,4612567761800971225,4602934254550179581,4589727960482935502,4592824645588172544,13809679478297162510,4636737291354636288,0,4636754494854676376,4597954730873862656,4612018592389513273,13809679478297162510
0,0,4590529382369676642,4607182418800017408,4704985352480227328,4725570615333879808,4607182418800017408,4629137466983448576,4615922849571092401,13827655234743485358,4589331600321796829,4591812932073244955,13807003936863889125,4636737291354636288,4613937263025580316,4636542889910044178,4613388093614122368,4607748331086586978,13807003936863889125
0,4607182418800017408,4590529382369676642,4607182418800017408,4704985352480227328,4725570615333879808,4607182418800017408,4629137466983448576,4616013619512985127,13827740847003534534,4589484510833876592,4591832761935788832,13807296446848058494,4636737291354636288,4613937263025580316,4636542889910044178,4613388093614122368,4607929870970372430,13807296446848058494
4607182418800017408,0,4590529382369676642,4607182418800017408,4704985352480227328,4725570615333879808,4607182418800017408,4629137466983448576,4607748331086586973,4599470061740521635,4589331600321796829,4591812932073244955,13808701816804497310,4636737291354636288,4613937263025580316,4636542889910044178,0,4607748331086586973,13808701816804497310
4607182418800017408,4607182418800017408,4590529382369676642,4607182418800017408,4704985352480227328,4725570615333879808,4607182418800017408,4629137466983448576,4607763512087625709,4599467998674341849,4589343488513722274,4591948963626212800,13808713915518156197,4636737291354636288,4613937263025580316,4636542889910044178,0,4607763512087625709,13808713915518156197
0,0,4590529382369676642,4629137466983448576,4747552581419532288,4747726225605132288,4629137466983448576,4629137466983448576,4615911948132866112,13827651067267380484,4589334038340022990,4591817719475291542,13807011445996859873,4636737291354636288,4613921181611109235,4636543393682848572,4613372012199651296,4607758691039076544,13807011445996859873
0,4607182418800017408,4590529382369676642,4629137466983448576,4747552581419532288,4747726225605132288,4629137466983448576,4629137466983448576,4615919733936330366,13827652018382317342,4589345807014665839,4591948848867765792,13807035361291278762,4636737291354636288,4613921181611109235,4636543393682848572,4613372012199651296,4607774262646005052,13807035361291278762
4607182418800017408,0,4590529382369676642,4629137466983448576,4747552581419532288,4747726225605132288,4629137466983448576,4629137466983448576,4607758691039076584,4599478396692731384,4589334038340022990,4591817719475291542,13808705571370982683,4636737291354636288,4613921181611109235,4636543393682848572,0,4607758691039076584,13808705571370982683
4607182418800017408,4607182418800017408,4590529382369676642,4629137466983448576,4747552581419532288,4747726225605132288,4629137466983448576,4629137466983448576,4612412136267974726,4602937434929110086,4589883839382690370,4592579958727127584,13809495572304790484,4636737291354636288,4613921181611109235,4636543393682848572,0,4612412136267974726,13809495572304790484
0,0,4590529382369676642,4629418941960159232,4747733775352332288,4747907419537932288,4629418941960159232,4629137466983448576,4612031393827924298,13825538707957998212,4589689726271908140,4592844883902968376,13808455956474121222,4636737291354636288,0,4636754494854676376,0,4612031393827924298,13808455956474121222
0,4607182418800017408,4590529382369676642,4629418941960159232,4747733775352332288,4747907419537932288,4629418941960159232,4629137466983448576,4612057765227511273,13825627892063028665,4589812260295645543,4592816026647587328,13808584226871017065,4636737291354636288,0,4636754494854676376,0,4612057765227511273,13808584226871017065
4607182418800017408,0,4590529382369676642,4629418941960159232,4747733775352332288,4747907419537932288,4629418941960159232,4629137466983448576,4612580563239382265,4602934893207359166,4589689726271908140,4592844883902968376,13809637576087703600,4636737291354636288,0,4636754494854676376,4597954730873862656,4612031393827924313,13809637576087703600
4607182418800017408,4607182418800017408,4590529382369676642,4629418941960159232,4747733775352332288,4747907419537932288,4629418941960159232,4629137466983448576,4612567761800971225,4602934254550179581,4589727960482935502,4592824645588172544,13809679478297162510,4636737291354636288,0,4636754494854676376,4597954730873862656,4612018592389513273,13809679478297162510
0,0,4590718574682789923,0,0,0,4607182418800017408,4629137466983448576,4612104455252631676,13825530527313345610,4589610176843308991,4592975097714731205,13808368932600413179,4636737291354636288,0,4636755050505984649,0,4612104455252631676,13808368932600413179
0,4607182418800017408,4590718574682789923,0,0,0,4607182418800017408,4629137466983448576,4616076608110877454,13827710533627613140,4589430145720831106,4591950295609586112,13807191356034981101,4636737291354636288,0,4636755050505984649,0,4616076608110877454,13807191356034981101
4607182418800017408,0,4590718574682789923,0,0,0,4607182418800017408,4629137466983448576,4612671317490133624,4602938983529685467,4589610176843308991,4592975097714731205,13809550459144883217,4636737291354636288,0,4636755050505984649,4598206517817921280,4612104455252631704,13809550459144883217
4607182418800017408,4607182418800017408,4590718574682789923,0,0,0,4607182418800017408,4629137466983448576,4607919715224166242,4599530422722995546,4589289177967379647,4592064928011556560,13808661460239829875,4636737291354636288,0,4636755050505984649,4598206517817921280,4606389562698307396,13808661460239829875
0,0,4590718574682789923,4607182418800017408,4725570615333879808,4725570615333879808,4611686018427387904,4629137466983448576,4615982169021046038,13827624338026297708,4589278214151759497,4591959122277544554,13806901099276839352,4636737291354636288,4613937263025580316,4636543428893183246,4613370400788078400,4607902355638582188,13806901099276839352
0,4607182418800017408,4590718574682789923,4607182418800017408,4725570615333879808,4725570615333879808,4611686018427387904,4629137466983448576,4616076233374398847,13827710384521855074,4589430217176576076,4591950323713712416,13807191591346528301,4636737291354636288,4613937263025580316,4636543428893183246,4613370400788078400,4608090484345287806,13807191591346528301
4607182418800017408,0,4590718574682789923,4607182418800017408,4725570615333879808,4725570615333879808,4611686018427387904,4629137466983448576,4607902355638582232,4599531855174896935,4589278214151759497,4591959122277544554,13808650304941860083,4636737291354636288,4613937263025580316,4636543428893183246,0,4607902355638582232,13808650304941860083
4607182418800017408,4607182418800017408,4590718574682789923,4607182418800017408,4725570615333879808,4725570615333879808,4611686018427387904,4629137466983448576,4607920086852737260,4599530711454499926,4589289255060304286,4592064923984127376,13808661582364295945,4636737291354636288,4613937263025580316,4636543428893183246,0,4607920086852737260,13808661582364295945
0,0,4590718574682789923,4629137466983448576,4747726225605132288,4747726225605132288,4629418941960159232,4629137466983448576,4615971322698293498,13827620218264862274,4589280525051312445,4591963850670320237,13806908317834177737,4636737291354636288,4613921181611109235,4636543932705669938,4613354319373607328,4607912825822019252,13806908317834177737
0,4607182418800017408,4590718574682789923,4629137466983448576,4747726225605132288,4747726225605132288,4629418941960159232,4629137466983448576,4615987492677584651,13827623790934533762,4589290244785093436,4592065284621409696,13806927248982066805,4636737291354636288,4613921181611109235,4636543932705669938,4613354319373607328,4607945165780601558,13806927248982066805
4607182418800017408,0,4590718574682789923,4629137466983448576,4747726225605132288,4747726225605132288,4629418941960159232,4629137466983448576,4607912825822019281,4599540094697767804,4589280525051312445,4591963850670320237,13808653914220529274,4636737291354636288,4613921181611109235,4636543932705669938,0,4607912825822019281,13808653914220529274
4607182418800017408,4607182418800017408,4590718574682789923,4629137466983448576,4747726225605132288,4747726225605132288,4629418941960159232,4629137466983448576,4612443657382166762,4602938884408732776,4589854450842388060,4592625147432662816,13809465284136373614,4636737291354636288,4613921181611109235,4636543932705669938,0,4612443657382166762,13809465284136373614
0,0,4590718574682789923,4629418941960159232,4747907419537932288,4747907419537932288,4629700416936869888,4629137466983448576,4612104455252631676,13825530527313345610,4589610176843308991,4592975097714731205,13808368932600413179,4636737291354636288,0,4636755050505984649,0,4612104455252631676,13808368932600413179
0,4607182418800017408,4590718574682789923,4629418941960159232,4747907419537932288,4747907419537932288,4629700416936869888,4629137466983448576,4612132026099600173,13825621507898947470,4589732586710706568,4592945687869110240,13808496942099561127,4636737291354636288,0,4636755050505984649,0,4612132026099600173,13808496942099561127
4607182418800017408,0,4590718574682789923,4629418941960159232,4747907419537932288,4747907419537932288,4629700416936869888,4629137466983448576,4612671317490133624,4602938983529685467,4589610176843308991,4592975097714731205,13809550459144883217,4636737291354636288,0,4636755050505984649,4598206517817921280,4612104455252631704,13809550459144883217
4607182418800017408,4607182418800017408,4590718574682789923,4629418941960159232,4747907419537932288,4747907419537932288,4629700416936869888,4629137466983448576,4612658311675625336,4602938334727077500,4589647810502432420,4592954543379217536,13809591703488191632,4636737291354636288,0,4636755050505984649,4598206517817921280,4612091449438123416,13809591703488191632
0,0,4590619865649861255,0,13944439052561285120,0,0,4629137466983448576,4612066498870730083,13825534779184837368,4589651208801647309,4592907422061021649,13808413819215955032,4636737291354636288,0,4636754760595493708,0,4612066498870730083,13808413819215955032
0,4607182418800017408,4590619865649861255,0,13944439052561285120,0,0,4629137466983448576,4612093443309421192,13825624826152549521,4589773682479299517,4592878287062303328,13808541963537567526,4636737291354636288,0,4636754760595493708,0,4612093443309421192,13808541963537567526
4607182418800017408,0,4590619865649861255,0,13944439052561285120,0,0,4629137466983448576,4612624130242429304,4602936857593939588,4589651208801647309,4592907422061021649,13809595394317308196,4636737291354636288,0,4636754760595493708,4598090122237723136,4612066498870730072,13809595394317308196
4607182418800017408,4607182418800017408,4590619865649861255,0,13944439052561285120,0,0,4629137466983448576,4612611230652240037,4602936214064104480,4589689152218972597,4592887031933888128,13809636977978823870,4636737291354636288,0,4636754760595493708,4598090122237723136,4612053599280540805,13809636977978823870
0,0,4590619865649861255,4607182418800017408,4721067015706509312,4725570615333879808,4607182418800017408,4629137466983448576,4615951315826770903,13827640305878700829,4589305862990148735,4591883188763468714,13806954369100145318,4636737291354636288,4613937263025580316,4636543147679292215,4613379631653881088,4607822187518426542,13806954369100145318
0,4607182418800017408,4590619865649861255,4607182418800017408,4721067015706509312,4725570615333879808,4607182418800017408,4629137466983448576,4616043700742506387,13827726105943158993,4589458293705268350,4591889229562552736,13807245824237686727,4636737291354636288,4613937263025580316,4636543147679292215,4613379631653881088,4608006957349897510,13807245824237686727
4607182418800017408,0,4590619865649861255,4607182418800017408,4721067015706509312,4725570615333879808,4607182418800017408,4629137466983448576,4607822187518426540,4599499919470090694,4589305862990148735,4591883188763468714,13808676988410396192,4636737291354636288,4613937263025580316,4636543147679292215,0,4607822187518426540,13808676988410396192
4607182418800017408,4607182418800017408,4590619865649861255,4607182418800017408,4721067015706509312,4725570615333879808,4607182418800017408,4629137466983448576,4607838672696841488,4599498331118187065,4589317307254020245,4592004656246941152,13808688656433924847,4636737291354636288,4613937263025580316,4636543147679292215,0,4607838672696841488,13808688656433924847
0,0,4590619865649861255,4629137466983448576,4747635628638732288,4747726225605132288,4629137466983448576,4629137466983448576,4615940441019642394,13827636161406018397,4589308239029511939,4591887947721007002,13806961736713222519,4636737291354636288,4613921181611109235,4636543651471074709,4613363550239410016,4607832600733111668,13806961736713222519
0,4607182418800017408,4590619865649861255,4629137466983448576,4747635628638732288,4747726225605132288,4629137466983448576,4629137466983448576,4615948855496449368,13827636884486880907,4589319583951906312,4592004540579539296,13806984829090606382,4636737291354636288,4613921181611109235,4636543651471074709,4613363550239410016,4607849429686725616,13806984829090606382
4607182418800017408,0,4590619865649861255,4629137466983448576,4747635628638732288,4747726225605132288,4629137466983448576,4629137466983448576,4607832600733111704,4599508208415455558,4589308239029511939,4591887947721007002,13808680672216934792,4636737291354636288,4613921181611109235,4636543651471074709,0,4607832600733111704,13808680672216934792
4607182418800017408,4607182418800017408,4590619865649861255,4629137466983448576,4747635628638732288,4747726225605132288,4629137466983448576,4629137466983448576,4612454390118621011,4602939418847830407,4589843831394316899,4592640466876405856,13809454343923360586,4636737291354636288,4613921181611109235,4636543651471074709,0,4612454390118621011,13809454343923360586
0,0,4590619865649861255,4629418941960159232,4747816822571532288,4747907419537932288,4629418941960159232,4629137466983448576,4612066498870730083,13825534779184837368,4589651208801647309,4592907422061021649,13808413819215955032,4636737291354636288,0,4636754760595493708,0,4612066498870730083,13808413819215955032
0,4607182418800017408,4590619865649861255,4629418941960159232,4747816822571532288,4747907419537932288,4629418941960159232,4629137466983448576,4612093443309421192,13825624826152549521,4589773682479299517,4592878287062303328,13808541963537567526,4636737291354636288,0,4636754760595493708,0,4612093443309421192,13808541963537567526
4607182418800017408,0,4590619865649861255,4629418941960159232,4747816822571532288,4747907419537932288,4629418941960159232,4629137466983448576,4612624130242429304,4602936857593939588,4589651208801647309,4592907422061021649,13809595394317308196,4636737291354636288,0,4636754760595493708,4598090122237723136,4612066498870730072,13809595394317308196
4607182418800017408,4607182418800017408,4590619865649861255,4629418941960159232,4747816822571532288,4747907419537932288,4629418941960159232,4629137466983448576,4612611230652240037,4602936214064104480,4589689152218972597,4592887031933888128,13809636977978823870,4636737291354636288,0,4636754760595493708,4598090122237723136,4612053599280540805,13809636977978823870
0,0,4590529382369676642,0,13948701060278255616,0,0,4629137466983448576,4612031393827924298,13825538707957998212,4589689726271908140,4592844883902968376,13808455956474121222,4636737291354636288,0,4636754494854676376,0,4612031393827924298,13808455956474121222
0,4607182418800017408,4590529382369676642,0,13948701060278255616,0,0,4629137466983448576,4612057765227511273,13825627892063028665,4589812260295645543,4592816026647587328,13808584226871017065,4636737291354636288,0,4636754494854676376,0,4612057765227511273,13808584226871017065
4607182418800017408,0,4590529382369676642,0,13948701060278255616,0,0,4629137466983448576,4612580563239382265,4602934893207359166,4589689726271908140,4592844883902968376,13809637576087703600,4636737291354636288,0,4636754494854676376,4597954730873862656,4612031393827924313,13809637576087703600
4607182418800017408,4607182418800017408,4590529382369676642,0,13948701060278255616,0,0,4629137466983448576,4612567761800971225,4602934254550179581,4589727960482935502,4592824645588172544,13809679478297162510,4636737291354636288,0,4636754494854676376,4597954730873862656,4612018592389513273,13809679478297162510
0,0,4590529382369676642,4607182418800017408,4704985352480227328,4725570615333879808,4607182418800017408,4629137466983448576,4615922849571092401,13827655234743485358,4589331600321796829,4591812932073244955,13807003936863889125,4636737291354636288,4613937263025580316,4636542889910044178,4613388093614122368,4607748331086586978,13807003936863889125
0,4607182418800017408,4590529382369676642,4607182418800017408,4704985352480227328,4725570615333879808,4607182418800017408,4629137466983448576,4616013619512985127,13827740847003534534,4589484510833876592,4591832761935788832,13807296446848058494,4636737291354636288,4613937263025580316,4636542889910044178,4613388093614122368,4607929870970372430,13807296446848058494
4607182418800017408,0,4590529382369676642,4607182418800017408,4704985352480227328,4725570615333879808,4607182418800017408,4629137466983448576,4607748331086586973,4599470061740521635,4589331600321796829,4591812932073244955,13808701816804497310,4636737291354636288,4613937263025580316,4636542889910044178,0,4607748331086586973,13808701816804497310
4607182418800017408,4607182418800017408,4590529382369676642,4607182418800017408,4704985352480227328,4725570615333879808,4607182418800017408,4629137466983448576,4607763512087625709,4599467998674341849,4589343488513722274,4591948963626212800,13808713915518156197,4636737291354636288,4613937263025580316,4636542889910044178,0,4607763512087625709,13808713915518156197
0,0,4590529382369676642,4629137466983448576,4747552581419532288,4747726225605132288,4629137466983448576,4629137466983448576,4615911948132866112,13827651067267380484,4589334038340022990,4591817719475291542,13807011445996859873,4636737291354636288,4613921181611109235,4636543393682848572,4613372012199651296,4607758691039076544,13807011445996859873
0,4607182418800017408,4590529382369676642,4629137466983448576,4747552581419532288,4747726225605132288,4629137466983448576,4629137466983448576,4615919733936330366,13827652018382317342,4589345807014665839,4591948848867765792,13807035361291278762,4636737291354636288,4613921181611109235,4636543393682848572,4613372012199651296,4607774262646005052,13807035361291278762
4607182418800017408,0,4590529382369676642,4629137466983448576,4747552581419532288,4747726225605132288,4629137466983448576,4629137466983448576,4607758691039076584,4599478396692731384,4589334038340022990,4591817719475291542,13808705571370982683,4636737291354636288,4613921181611109235,4636543393682848572,0,4607758691039076584,13808705571370982683
4607182418800017408,4607182418800017408,4590529382369676642,4629137466983448576,4747552581419532288,4747726225605132288,4629137466983448576,4629137466983448576,4612412136267974726,4602937434929110086,4589883839382690370,4592579958727127584,13809495572304790484,4636737291354636288,4613921181611109235,4636543393682848572,0,4612412136267974726,13809495572304790484
0,0,4590529382369676642,4629418941960159232,4747733775352332288,4747907419537932288,4629418941960159232,4629137466983448576,4612031393827924298,13825538707957998212,4589689726271908140,4592844883902968376,13808455956474121222,4636737291354636288,0,4636754494854676376,0,4612031393827924298,13808455956474121222
0,4607182418800017408,4590529382369676642,4629418941960159232,4747733775352332288,4747907419537932288,4629418941960159232,4629137466983448576,4612057765227511273,13825627892063028665,4589812260295645543,4592816026647587328,13808584226871017065,4636737291354636288,0,4636754494854676376,0,4612057765227511273,13808584226871017065
4607182418800017408,0,4590529382369676642,4629418941960159232,4747733775352332288,4747907419537932288,4629418941960159232,4629137466983448576,4612580563239382265,4602934893207359166,4589689726271908140,4592844883902968376,13809637576087703600,4636737291354636288,0,4636754494854676376,4597954730873862656,4612031393827924313,13809637576087703600
4607182418800017408,4607182418800017408,4590529382369676642,4629418941960159232,4747733775352332288,4747907419537932288,4629418941960159232,4629137466983448576,4612567761800971225,4602934254550179581,4589727960482935502,4592824645588172544,13809679478297162510,4636737291354636288,0,4636754494854676376,4597954730873862656,4612018592389513273,13809679478297162510
0,0,4590710348930045868,0,0,0,4607182418800017408,4629137466983448576,4612101305568801907,13825530880298786734,4589613557814979999,4592969479582306657,13808372631133045423,4636737291354636288,0,4636755026346322015,0,4612101305568801907,13808372631133045423
0,4607182418800017408,4590710348930045868,0,0,0,4607182418800017408,4629137466983448576,4616073908219736398,13827711829940261447,4589432465074611654,4591945218360163584,13807195836842608514,4636737291354636288,0,4636755026346322015,0,4616073908219736398,13807195836842608514
4607182418800017408,0,4590710348930045868,0,0,0,4607182418800017408,4629137466983448576,4612667398581975983,4602938807036964905,4589613557814979999,4592969479582306657,13809554161723846172,4636737291354636288,0,4636755026346322015,4598200364023298304,4612101305568801935,13809554161723846172
4607182418800017408,4607182418800017408,4590710348930045868,0,0,0,4607182418800017408,4629137466983448576,4607912953469547756,4599527751754141873,4589291495610147790,4592059924849499648,13808663697423983020,4636737291354636288,0,4636755026346322015,4598200364023298304,4606379116086381912,13808663697423983020
0,0,4590710348930045868,4607182418800017408,4725570615333879808,4725570615333879808,4607182418800017408,4629137466983448576,4615979605852341939,13827625656280352888,4589280501372352373,4591952822326363039,13806905506761429329,4636737291354636288,4613937263025580316,4636543405458250921,4613371170012406272,4607895690852518246,13806905506761429329
0,4607182418800017408,4590710348930045868,4607182418800017408,4725570615333879808,4725570615333879808,4607182418800017408,4629137466983448576,4616073533473453749,13827711680733753664,4589432536649254588,4591945246465974368,13807196072448636217,4636737291354636288,4613937263025580316,4636543405458250921,4613371170012406272,4608083546094741866,13807196072448636217
4607182418800017408,0,4590710348930045868,4607182418800017408,4725570615333879808,4725570615333879808,4607182418800017408,4629137466983448576,4607895690852518199,4599529218666786576,4589280501372352373,4591952822326363039,13808652512730485781,4636737291354636288,4613937263025580316,4636543405458250921,0,4607895690852518199,13808652512730485781
