0,9221120237041090560,13807676169547751096,4645146356283867136,4631300212950089918
0,9221120237041090560,0,0,0
0,9221120237041090560,0,4607182418800017408,4614613358185178726
0,9221120237041090560,0,4626322717216342016,4620974692658839552
0,9221120237041090560,0,4635329916471083008,4626238274723328820
0,9221120237041090560,0,4641205706609917952,4626238274723328820
0,9221120237041090560,0,4641240890982006784,4631234455559942964
0,9221120237041090560,0,4645146356283867136,4631234455559942964
0,9221120237041090560,4596373779694328218,0,0
0,9221120237041090560,4596373779694328218,4607182418800017408,4614609287552913983
0,9221120237041090560,4596373779694328218,4626322717216342016,4620941769707905842
0,9221120237041090560,4596373779694328218,4635329916471083008,4626086605704863844
0,9221120237041090560,4596373779694328218,4641205706609917952,4626086605704863844
0,9221120237041090560,4596373779694328218,4641240890982006784,4630819710372840236
0,9221120237041090560,4596373779694328218,4645146356283867136,4630819710372840236
4607182418800017408,4607182418800017408,13807676169547751096,0,0
4607182418800017408,4607182418800017408,13807676169547751096,4607182418800017408,4591889725258693652
4607182418800017408,4607182418800017408,13807676169547751096,4626322717216342016,4611705282517970158
4607182418800017408,4607182418800017408,13807676169547751096,4635329916471083008,4620734812074785656
4607182418800017408,4607182418800017408,13807676169547751096,4641205706609917952,4620734812074785656
4607182418800017408,4607182418800017408,13807676169547751096,4641240890982006784,4626430950440579544
4607182418800017408,4607182418800017408,13807676169547751096,4645146356283867136,4626430950440579544
4607182418800017408,4607182418800017408,0,0,0
4607182418800017408,4607182418800017408,0,4607182418800017408,4591870180066957696
4607182418800017408,4607182418800017408,0,4626322717216342016,4611686018427387904
4607182418800017408,4607182418800017408,0,4635329916471083008,4620693217682128896
4607182418800017408,4607182418800017408,0,4641205706609917952,4620693217682128896
4607182418800017408,4607182418800017408,0,4641240890982006784,4626322717216342017
4607182418800017408,4607182418800017408,0,4645146356283867136,4626322717216342017
4607182418800017408,4607182418800017408,4596373779694328218,0,0
4607182418800017408,4607182418800017408,4596373779694328218,4607182418800017408,4591739919834485932
4607182418800017408,4607182418800017408,4596373779694328218,4626322717216342016,4611430776084447706
4607182418800017408,4607182418800017408,4596373779694328218,4635329916471083008,4620152387510136415
4607182418800017408,4607182418800017408,4596373779694328218,4641205706609917952,4620152387510136415
4607182418800017408,4607182418800017408,4596373779694328218,4641240890982006784,4625644895860601536
4607182418800017408,4607182418800017408,4596373779694328218,4645146356283867136,4625644895860601536
4607182418800017408,4604480259023595110,13807676169547751096,0,0
4607182418800017408,4604480259023595110,13807676169547751096,4607182418800017408,4589722133880035035
4607182418800017408,4604480259023595110,13807676169547751096,4626322717216342016,4609010828377780762
4607182418800017408,4604480259023595110,13807676169547751096,4635329916471083008,4618049290055426061
4607182418800017408,4604480259023595110,13807676169547751096,4641205706609917952,4618049290055426061
4607182418800017408,4604480259023595110,13807676169547751096,4641240890982006784,4624222443916589308
4607182418800017408,4604480259023595110,13807676169547751096,4645146356283867136,4624222443916589308
4607182418800017408,4604480259023595110,0,0,0
4607182418800017408,4604480259023595110,0,4607182418800017408,4589708452245819872
4607182418800017408,4604480259023595110,0,4626322717216342016,4608983858650965606
4607182418800017408,4604480259023595110,0,4635329916471083008,4617991057905706598
4607182418800017408,4604480259023595110,0,4641205706609917952,4617991057905706598
4607182418800017408,4604480259023595110,0,4641240890982006784,4624070917402656769
4607182418800017408,4604480259023595110,0,4645146356283867136,4624070917402656769
4607182418800017408,4604480259023595110,4596373779694328218,0,0
4607182418800017408,4604480259023595110,4596373779694328218,4607182418800017408,4589617270083089647
4607182418800017408,4604480259023595110,4596373779694328218,4626322717216342016,4608805189010907466
4607182418800017408,4604480259023595110,4596373779694328218,4635329916471083008,4617612476785311861
4607182418800017408,4604480259023595110,4596373779694328218,4641205706609917952,4617612476785311861
4607182418800017408,4604480259023595110,4596373779694328218,4641240890982006784,4623121967504620097
4607182418800017408,4604480259023595110,4596373779694328218,4645146356283867136,4623121967504620097
4607182418800017408,9221120237041090560,13807676169547751096,0,0
4607182418800017408,9221120237041090560,13807676169547751096,4607182418800017408,4591889725258693652
4607182418800017408,9221120237041090560,13807676169547751096,4626322717216342016,4611705282517970158
4607182418800017408,9221120237041090560,13807676169547751096,4635329916471083008,4620734812074785656
4607182418800017408,9221120237041090560,13807676169547751096,4641205706609917952,4620734812074785656
4607182418800017408,9221120237041090560,13807676169547751096,4641240890982006784,4626430950440579544
4607182418800017408,9221120237041090560,13807676169547751096,4645146356283867136,4626430950440579544
4607182418800017408,9221120237041090560,0,0,0
4607182418800017408,9221120237041090560,0,4607182418800017408,4591870180066957696
4607182418800017408,9221120237041090560,0,4626322717216342016,4611686018427387904
4607182418800017408,9221120237041090560,0,4635329916471083008,4620693217682128896
4607182418800017408,9221120237041090560,0,4641205706609917952,4620693217682128896
4607182418800017408,9221120237041090560,0,4641240890982006784,4626322717216342017
4607182418800017408,9221120237041090560,0,4645146356283867136,4626322717216342017
4607182418800017408,9221120237041090560,4596373779694328218,0,0
4607182418800017408,9221120237041090560,4596373779694328218,4607182418800017408,4591739919834485932
4607182418800017408,9221120237041090560,4596373779694328218,4626322717216342016,4611430776084447706
4607182418800017408,9221120237041090560,4596373779694328218,4635329916471083008,4620152387510136415
4607182418800017408,9221120237041090560,4596373779694328218,4641205706609917952,4620152387510136415
4607182418800017408,9221120237041090560,4596373779694328218,4641240890982006784,4625644895860601536
4607182418800017408,9221120237041090560,4596373779694328218,4645146356283867136,4625644895860601536
